timestamp,node_id,x_m,y_m,panel_id,tilt_roll_deg,tilt_pitch_deg,tilt_magnitude_deg,tilt_rate_deg_per_min,vibration_rms_g,dominant_frequency_hz,displacement_mm,displacement_rate_mm_per_min,crack_event,crack_opening_mm,battery_v,rssi_dbm,packet_loss_rate,label
2026-08-07T05:55:00,N012,150.0,100.0,PANEL_A,0.01476,0.01555,0.02144,-0.000903,0.01231,12.0741,0.1324,-0.004274,0,0.0,3.15,-76.73,0.0146,normal
2026-08-07T06:00:00,N012,150.0,100.0,PANEL_A,0.0094,0.00313,0.0099,-0.001296,0.01283,8.7291,0.0327,0.003103,0,0.0,3.15,-80.08,0.0145,normal
2026-08-07T06:05:00,N012,150.0,100.0,PANEL_A,0.00785,-0.00322,0.00848,0.000423,0.01106,8.3332,0.1634,0.011973,0,0.0,3.15,-81.22,0.0111,normal
2026-08-07T06:10:00,N012,150.0,100.0,PANEL_A,0.01019,0.00979,0.01413,0.000263,0.01221,8.8991,0.1525,-0.0101,0,0.0,3.15,-79.52,0.0095,normal
2026-08-07T06:15:00,N012,150.0,100.0,PANEL_A,0.0099,-0.00507,0.01112,0.001094,0.01343,10.0247,0.0624,0.00209,0,0.0,3.15,-80.53,0.0119,normal
2026-08-07T06:20:00,N012,150.0,100.0,PANEL_A,-0.00986,-0.02305,0.02507,0.000739,0.01485,8.8106,0.1734,0.007629,0,0.0,3.15,-83.76,0.0009,normal
2026-08-07T06:25:00,N012,150.0,100.0,PANEL_A,0.00522,0.01775,0.01851,-0.00099,0.01145,9.2883,0.1387,-0.010979,0,0.0,3.15,-80.66,0.0112,normal
2026-08-07T06:30:00,N012,150.0,100.0,PANEL_A,0.01503,-0.00209,0.01518,-9e-05,0.0108,9.8322,0.0636,0.002401,0,0.0,3.15,-83.47,0.0064,normal
2026-08-07T06:35:00,N012,150.0,100.0,PANEL_A,0.0062,0.01647,0.0176,-0.000264,0.01415,8.0161,0.1627,0.00011,0,0.0,3.15,-83.25,0.0196,normal
2026-08-07T06:40:00,N012,150.0,100.0,PANEL_A,-0.00241,0.0123,0.01254,-0.001117,0.01294,9.6517,0.0647,-0.005163,0,0.0,3.15,-82.82,0.0113,normal
2026-08-07T06:45:00,N012,150.0,100.0,PANEL_A,-0.00227,-0.00602,0.00643,-1.4e-05,0.0089,7.9611,0.1111,-0.000359,0,0.0,3.15,-77.97,0.0107,normal
2026-08-07T06:50:00,N012,150.0,100.0,PANEL_A,0.01169,0.00412,0.0124,0.000802,0.01348,10.2926,0.0611,-0.0031,0,0.0,3.15,-80.19,0.0044,normal
2026-08-07T06:55:00,N012,150.0,100.0,PANEL_A,0.01445,-0.0003,0.01446,-0.000863,0.01377,11.942,0.0801,0.006401,0,0.0,3.15,-83.87,0.0134,normal
2026-08-07T07:00:00,N012,150.0,100.0,PANEL_A,-0.00184,-0.00328,0.00376,-0.000679,0.01231,11.8627,0.1251,0.005216,0,0.0,3.15,-81.31,0.0122,normal
2026-08-07T07:05:00,N012,150.0,100.0,PANEL_A,0.0055,-0.00534,0.00766,0.000458,0.01055,10.6961,0.1322,0.000304,0,0.0,3.15,-76.77,0.0058,normal
2026-08-07T07:10:00,N012,150.0,100.0,PANEL_A,-0.00191,0.00812,0.00834,0.000353,0.01172,9.549,0.1281,-0.012528,0,0.0,3.15,-75.26,0.0137,normal
2026-08-07T07:15:00,N012,150.0,100.0,PANEL_A,0.00153,-0.01109,0.01119,-0.000521,0.00879,11.6722,0.007,-0.002784,0,0.0,3.15,-78.69,0.0102,normal
2026-08-07T07:20:00,N012,150.0,100.0,PANEL_A,0.00293,-0.00111,0.00313,-5.7e-05,0.01543,10.2442,0.1003,0.000341,0,0.0,3.15,-73.51,0.0056,normal
2026-08-07T07:25:00,N012,150.0,100.0,PANEL_A,0.00284,0.01024,0.01062,0.000154,0.01315,12.0492,0.0104,-0.010779,0,0.0,3.15,-76.77,0.0127,normal
2026-08-07T07:30:00,N012,150.0,100.0,PANEL_A,0.00312,0.00348,0.00467,0.001372,0.01048,10.4286,-0.0075,0.005543,0,0.0,3.15,-82.92,0.0068,normal
2026-08-07T07:35:00,N012,150.0,100.0,PANEL_A,0.01225,-0.02104,0.02435,0.001589,0.00992,9.8303,0.0658,0.014807,0,0.0,3.15,-79.53,0.0105,normal
2026-08-07T07:40:00,N012,150.0,100.0,PANEL_A,0.01765,-0.01054,0.02056,-0.001658,0.0104,8.5816,0.1406,0.005201,0,0.0,3.15,-78.54,0.0072,normal
2026-08-07T07:45:00,N012,150.0,100.0,PANEL_A,0.00767,0.0012,0.00777,-0.000425,0.01349,9.8838,0.1178,-0.007923,0,0.0,3.15,-77.19,0.0157,normal
2026-08-07T07:50:00,N012,150.0,100.0,PANEL_A,-0.0158,-0.00404,0.01631,0.000716,0.01349,10.9076,0.0613,-0.003982,0,0.0,3.15,-78.17,0.0105,normal
2026-08-07T07:55:00,N012,150.0,100.0,PANEL_A,0.01483,0.00174,0.01493,0.000392,0.01254,9.9161,0.078,0.002797,0,0.0,3.15,-80.27,0.0084,normal
2026-08-07T08:00:00,N012,150.0,100.0,PANEL_A,0.01961,0.00498,0.02023,-0.000597,0.00916,10.1706,0.0893,-0.006718,0,0.0,3.15,-77.56,0.0136,normal
2026-08-07T08:05:00,N012,150.0,100.0,PANEL_A,-0.00766,0.00464,0.00895,-0.00127,0.01369,7.0193,0.0108,0.001108,0,0.0,3.15,-79.01,0.005,normal
2026-08-07T08:10:00,N012,150.0,100.0,PANEL_A,0.00528,-0.00537,0.00753,0.001583,0.01598,9.0995,0.1004,0.009389,0,0.0,3.15,-80.42,0.0078,normal
2026-08-07T08:15:00,N012,150.0,100.0,PANEL_A,0.02439,0.00439,0.02478,0.001853,0.00901,8.7606,0.1047,0.001659,0,0.0,3.15,-83.47,0.0075,normal
2026-08-07T08:20:00,N012,150.0,100.0,PANEL_A,0.02489,-0.00768,0.02605,-0.000557,0.0142,8.9217,0.117,0.002161,0,0.0,3.15,-78.9,0.0101,normal
2026-08-07T08:25:00,N012,150.0,100.0,PANEL_A,0.01157,0.01534,0.01922,-0.000138,0.01083,10.505,0.1263,-0.005939,0,0.0,3.15,-84.27,0.0094,normal
2026-08-07T08:30:00,N012,150.0,100.0,PANEL_A,0.0199,0.01458,0.02467,-0.000106,0.00667,11.3132,0.0576,-0.005939,0,0.0,3.15,-82.4,0.0094,normal
2026-08-07T08:35:00,N012,150.0,100.0,PANEL_A,0.01689,0.00665,0.01815,-0.001147,0.00849,9.5251,0.0669,0.000915,0,0.0,3.15,-75.46,0.0148,normal
2026-08-07T08:40:00,N012,150.0,100.0,PANEL_A,-0.00811,-0.01042,0.01321,7e-05,0.01208,10.7711,0.0667,-0.005292,0,0.0,3.15,-85.43,0.015,normal
2026-08-07T08:45:00,N012,150.0,100.0,PANEL_A,0.0098,-0.01611,0.01886,0.001943,0.01077,8.6574,0.014,0.004944,0,0.0,3.15,-78.35,0.0096,normal
2026-08-07T08:50:00,N012,150.0,100.0,PANEL_A,0.02297,0.02319,0.03264,0.000364,0.01314,9.9365,0.1162,0.003161,0,0.0,3.15,-78.43,0.0124,normal
2026-08-07T08:55:00,N012,150.0,100.0,PANEL_A,0.01988,-0.01052,0.02249,-0.002365,0.01278,8.8779,0.0456,-0.003137,0,0.0,3.15,-82.41,0.004,normal
2026-08-07T09:00:00,N012,150.0,100.0,PANEL_A,-0.00542,-0.00717,0.00898,-0.00161,0.01322,9.0459,0.0848,0.003206,0,0.0,3.15,-79.87,0.0039,normal
2026-08-07T09:05:00,N012,150.0,100.0,PANEL_A,-0.00553,0.0032,0.00639,-0.000621,0.01108,8.231,0.0777,0.002165,0,0.0,3.15,-80.67,0.0192,normal
2026-08-07T09:10:00,N012,150.0,100.0,PANEL_A,0.00278,-1e-05,0.00278,0.000311,0.01205,8.8766,0.1065,-0.006106,0,0.0,3.15,-76.78,0.0184,normal
2026-08-07T09:15:00,N012,150.0,100.0,PANEL_A,-0.00677,-0.00667,0.0095,0.00084,0.01116,9.6828,0.0166,0.001125,0,0.0,3.15,-84.63,0.0139,normal
2026-08-07T09:20:00,N012,150.0,100.0,PANEL_A,0.00052,0.01117,0.01118,0.000811,0.01265,10.4444,0.1177,0.002239,0,0.0,3.15,-79.53,0.0177,normal
2026-08-07T09:25:00,N012,150.0,100.0,PANEL_A,0.00434,0.01707,0.01761,-0.000496,0.01331,8.8545,0.039,0.0007,0,0.0,3.15,-81.45,0.0109,normal
2026-08-07T09:30:00,N012,150.0,100.0,PANEL_A,-0.00611,0.00114,0.00622,0.000323,0.01391,10.0558,0.1247,0.005944,0,0.0,3.15,-74.85,0.0122,normal
2026-08-07T09:35:00,N012,150.0,100.0,PANEL_A,-0.01385,-0.01557,0.02084,0.001001,0.01091,9.4515,0.0984,-0.002074,0,0.0,3.15,-81.81,0.0112,normal
2026-08-07T09:40:00,N012,150.0,100.0,PANEL_A,0.01219,0.0107,0.01622,-0.001243,0.01216,7.5187,0.104,-0.008757,0,0.0,3.15,-76.96,0.0042,normal
2026-08-07T09:45:00,N012,150.0,100.0,PANEL_A,0.00702,-0.00464,0.00841,-0.000881,0.01095,9.0035,0.0109,-0.000323,0,0.0,3.15,-81.11,0.0086,normal
2026-08-07T09:50:00,N012,150.0,100.0,PANEL_A,0.00741,0.00033,0.00741,0.001654,0.01276,8.8071,0.1007,0.008603,0,0.0,3.15,-74.47,0.015,normal
2026-08-07T09:55:00,N012,150.0,100.0,PANEL_A,0.02414,-0.00629,0.02495,0.001048,0.00964,10.7501,0.0969,-0.011533,0,0.0,3.15,-77.27,0.0102,normal
2026-08-07T10:00:00,N012,150.0,100.0,PANEL_A,0.01136,-0.01382,0.01789,-0.001106,0.01098,10.5284,-0.0146,-0.003395,0,0.0,3.15,-79.91,0.0058,normal
2026-08-07T10:05:00,N012,150.0,100.0,PANEL_A,-0.01199,-0.007,0.01389,-0.001395,0.01276,9.8157,0.063,0.008975,0,0.0,3.15,-79.57,0.0073,normal
2026-08-07T10:10:00,N012,150.0,100.0,PANEL_A,-0.00028,0.00394,0.00395,0.000272,0.01094,9.8122,0.0752,0.012733,0,0.0,3.15,-79.43,0.01,normal
2026-08-07T10:15:00,N012,150.0,100.0,PANEL_A,-0.00301,-0.01634,0.01661,0.000537,0.01119,10.6611,0.1903,0.012102,0,0.0,3.15,-77.77,0.0073,normal
2026-08-07T10:20:00,N012,150.0,100.0,PANEL_A,-0.00014,0.00931,0.00931,-0.000718,0.0134,9.4226,0.1962,-0.012055,0,0.0,3.15,-79.36,0.0086,normal
2026-08-07T10:25:00,N012,150.0,100.0,PANEL_A,-0.00519,-0.00788,0.00943,-0.000168,0.00737,9.8521,0.0697,-0.012009,0,0.0,3.15,-83.98,0.0096,normal
2026-08-07T10:30:00,N012,150.0,100.0,PANEL_A,-0.00167,0.00745,0.00763,-0.000132,0.00911,8.9097,0.0761,-0.000362,0,0.0,3.15,-76.53,0.0076,normal
2026-08-07T10:35:00,N012,150.0,100.0,PANEL_A,-0.0081,-0.00035,0.00811,0.00123,0.00972,10.6035,0.0661,0.007023,0,0.0,3.15,-80.51,0.006,normal
2026-08-07T10:40:00,N012,150.0,100.0,PANEL_A,-0.01744,0.00965,0.01993,0.000239,0.00977,9.5263,0.1463,-0.004199,0,0.0,3.15,-79.59,0.0119,normal
2026-08-07T10:45:00,N012,150.0,100.0,PANEL_A,0.00763,0.0072,0.01049,-0.000333,0.01234,9.42,0.0241,-0.013008,0,0.0,3.15,-81.25,0.0202,normal
2026-08-07T10:50:00,N012,150.0,100.0,PANEL_A,-0.00295,0.01634,0.0166,-0.00069,0.01824,11.6373,0.0162,-0.004852,0,0.0,3.15,-76.33,0.01,normal
2026-08-07T10:55:00,N012,150.0,100.0,PANEL_A,-0.00331,0.00141,0.00359,-0.001108,0.01192,8.4201,-0.0244,0.018625,0,0.0,3.15,-81.33,0.0106,normal
2026-08-07T11:00:00,N012,150.0,100.0,PANEL_A,0.00489,-0.00256,0.00552,0.00065,0.01216,10.5548,0.2025,0.024247,0,0.0,3.15,-81.54,0.0076,normal
2026-08-07T11:05:00,N012,150.0,100.0,PANEL_A,-0.00821,0.00587,0.01009,0.000391,0.00961,10.8136,0.2181,-0.010369,0,0.0,3.15,-76.78,0.0069,normal
2026-08-07T11:10:00,N012,150.0,100.0,PANEL_A,0.00934,0.00126,0.00943,0.000242,0.01411,10.5417,0.0988,-0.005723,0,0.0,3.15,-78.0,0.0083,normal
2026-08-07T11:15:00,N012,150.0,100.0,PANEL_A,0.00904,-0.00866,0.01251,-0.000307,0.01338,10.1542,0.1609,0.001488,0,0.0,3.15,-80.49,0.0087,normal
2026-08-07T11:20:00,N012,150.0,100.0,PANEL_A,-0.00634,0.00046,0.00636,-0.000553,0.01117,8.7827,0.1137,-0.003687,0,0.0,3.15,-80.49,0.0028,normal
2026-08-07T11:25:00,N012,150.0,100.0,PANEL_A,-0.00299,-0.00631,0.00698,0.000407,0.01009,9.2844,0.124,-0.001518,0,0.0,3.15,-74.98,0.0131,normal
2026-08-07T11:30:00,N012,150.0,100.0,PANEL_A,0.00815,-0.0065,0.01043,-5.3e-05,0.0124,9.9468,0.0985,-0.009638,0,0.0,3.15,-78.92,0.008,normal
2026-08-07T11:35:00,N012,150.0,100.0,PANEL_A,-0.005,0.00408,0.00645,0.000775,0.01215,9.5613,0.0276,0.003533,0,0.0,3.15,-80.14,0.0064,normal
2026-08-07T11:40:00,N012,150.0,100.0,PANEL_A,-0.0141,-0.01147,0.01817,0.000144,0.01274,8.8321,0.1338,0.01649,0,0.0,3.15,-81.59,0.0146,normal
2026-08-07T11:45:00,N012,150.0,100.0,PANEL_A,-0.00624,0.00483,0.00789,0.000186,0.01417,10.7941,0.1925,-0.003788,0,0.0,3.15,-83.83,0.0129,normal
2026-08-07T11:50:00,N012,150.0,100.0,PANEL_A,0.00721,-0.01869,0.02003,-0.000204,0.00943,9.3388,0.096,-0.011455,0,0.0,3.15,-79.27,0.0145,normal
2026-08-07T11:55:00,N012,150.0,100.0,PANEL_A,-0.00578,0.00085,0.00584,-0.001964,0.01068,11.2067,0.078,-0.001911,0,0.0,3.15,-83.36,0.0056,normal
2026-08-07T12:00:00,N012,150.0,100.0,PANEL_A,0.00028,0.00027,0.00039,0.001077,0.0114,10.0972,0.0768,0.010555,0,0.0,3.15,-76.38,0.0101,normal
2026-08-07T12:05:00,N012,150.0,100.0,PANEL_A,0.01363,-0.0095,0.01661,0.000685,0.01323,10.3816,0.1835,0.002563,0,0.0,3.15,-76.03,0.0114,normal
2026-08-07T12:10:00,N012,150.0,100.0,PANEL_A,-0.00332,-0.00643,0.00724,0.000584,0.01602,10.7706,0.1025,-0.010527,0,0.0,3.15,-80.66,0.0162,normal
2026-08-07T12:15:00,N012,150.0,100.0,PANEL_A,0.01875,-0.01235,0.02246,0.001515,0.01041,11.3514,0.0782,0.002289,0,0.0,3.15,-78.99,0.0143,normal
2026-08-07T12:20:00,N012,150.0,100.0,PANEL_A,-0.01435,0.01718,0.02239,-0.001636,0.01045,8.1989,0.1254,-0.007572,0,0.0,3.15,-82.27,0.0103,normal
2026-08-07T12:25:00,N012,150.0,100.0,PANEL_A,0.0028,-0.00541,0.0061,-0.001654,0.0104,10.0773,0.0025,0.001844,0,0.0,3.15,-79.03,0.0152,normal
2026-08-07T12:30:00,N012,150.0,100.0,PANEL_A,-0.00412,0.00416,0.00585,0.000321,0.01104,8.2866,0.1438,0.001752,0,0.0,3.15,-77.06,0.0122,normal
2026-08-07T12:35:00,N012,150.0,100.0,PANEL_A,0.00923,-0.00124,0.00931,0.000537,0.01252,10.3083,0.02,-1.2e-05,0,0.0,3.15,-78.43,0.0142,normal
2026-08-07T12:40:00,N012,150.0,100.0,PANEL_A,0.0073,0.00853,0.01123,0.001606,0.01064,9.0318,0.1437,0.003285,0,0.0,3.15,-86.6,0.027,normal
2026-08-07T12:45:00,N012,150.0,100.0,PANEL_A,0.02218,0.01232,0.02537,0.001224,0.01661,11.4674,0.0529,-0.010537,0,0.0,3.15,-78.51,0.0089,normal
2026-08-07T12:50:00,N012,150.0,100.0,PANEL_A,-0.02338,0.00192,0.02346,-0.000757,0.00974,9.9279,0.0383,0.000828,0,0.0,3.15,-83.75,0.0036,normal
2026-08-07T12:55:00,N012,150.0,100.0,PANEL_A,0.01225,-0.01291,0.0178,-0.001873,0.01036,11.3202,0.0612,0.008836,0,0.0,3.15,-78.67,0.0165,normal
2026-08-07T13:00:00,N012,150.0,100.0,PANEL_A,0.00016,-0.00473,0.00474,-0.000307,0.01319,11.2507,0.1267,0.011114,0,0.0,3.15,-79.93,0.0118,normal
2026-08-07T13:05:00,N012,150.0,100.0,PANEL_A,0.0082,-0.01223,0.01472,0.00118,0.01157,10.108,0.1723,0.004365,0,0.0,3.15,-81.73,0.0067,normal
2026-08-07T13:10:00,N012,150.0,100.0,PANEL_A,0.01645,-0.00173,0.01654,-0.000127,0.00691,8.1767,0.1703,-0.006272,0,0.0,3.15,-80.5,0.0076,normal
2026-08-07T13:15:00,N012,150.0,100.0,PANEL_A,-0.00659,-0.01173,0.01345,0.000235,0.00999,12.7389,0.1096,0.001342,0,0.0,3.15,-77.3,0.0072,normal
2026-08-07T13:20:00,N012,150.0,100.0,PANEL_A,0.00419,-0.01841,0.01888,-0.000466,0.01302,8.4625,0.1837,-0.009125,0,0.0,3.15,-83.86,0.0127,normal
2026-08-07T13:25:00,N012,150.0,100.0,PANEL_A,-0.0084,0.00261,0.00879,-0.000756,0.01501,11.5314,0.0183,-0.002935,0,0.0,3.15,-78.97,0.0152,normal
2026-08-07T13:30:00,N012,150.0,100.0,PANEL_A,-0.01119,0.00172,0.01132,0.00015,0.01163,10.4432,0.1544,0.00377,0,0.0,3.15,-80.8,0.0105,normal
2026-08-07T13:35:00,N012,150.0,100.0,PANEL_A,-0.00937,0.00425,0.01029,-0.000429,0.01115,8.4176,0.056,-0.014001,0,0.0,3.15,-79.31,0.0076,normal
2026-08-07T13:40:00,N012,150.0,100.0,PANEL_A,-0.00271,-0.00649,0.00704,9.5e-05,0.0147,12.8827,0.0144,0.005689,0,0.0,3.15,-80.81,0.0093,normal
2026-08-07T13:45:00,N012,150.0,100.0,PANEL_A,0.00842,-0.00744,0.01124,0.001254,0.01088,11.1101,0.1129,0.013518,0,0.0,3.15,-74.42,0.0102,normal
2026-08-07T13:50:00,N012,150.0,100.0,PANEL_A,0.01491,-0.01268,0.01957,0.00049,0.01219,10.726,0.1496,-0.0009,0,0.0,3.15,-78.06,0.007,normal
2026-08-07T13:55:00,N012,150.0,100.0,PANEL_A,-0.00659,-0.01473,0.01614,-0.000622,0.00929,9.0626,0.1039,0.001504,0,0.0,3.15,-76.72,0.0059,normal
2026-08-07T14:00:00,N012,150.0,100.0,PANEL_A,-0.01022,0.00859,0.01336,-0.001003,0.01314,8.9837,0.1646,-0.002672,0,0.0,3.15,-74.17,0.0149,normal
2026-08-07T14:05:00,N012,150.0,100.0,PANEL_A,-0.00524,0.00314,0.00611,0.000474,0.0105,13.0593,0.0772,-0.010107,0,0.0,3.15,-79.51,0.0091,normal
2026-08-07T14:10:00,N012,150.0,100.0,PANEL_A,-0.0112,0.01422,0.0181,0.00034,0.01286,7.8708,0.0635,0.000714,0,0.0,3.15,-80.46,0.0069,normal
2026-08-07T14:15:00,N012,150.0,100.0,PANEL_A,-0.00744,-0.00592,0.00951,-0.000819,0.01197,10.2463,0.0843,0.008777,0,0.0,3.15,-86.52,0.0244,normal
2026-08-07T14:20:00,N012,150.0,100.0,PANEL_A,0.00319,0.00938,0.00991,-0.000646,0.00969,7.9425,0.1513,0.003725,0,0.0,3.15,-80.92,0.0058,normal
2026-08-07T14:25:00,N012,150.0,100.0,PANEL_A,-0.00298,0.00067,0.00305,0.000353,0.01165,9.0203,0.1216,-0.000379,0,0.0,3.15,-80.79,0.0135,normal
2026-08-07T14:30:00,N012,150.0,100.0,PANEL_A,0.01342,-0.00063,0.01344,0.001042,0.01112,8.4628,0.1475,-0.009065,0,0.0,3.15,-76.34,0.0117,normal
2026-08-07T14:35:00,N012,150.0,100.0,PANEL_A,-0.01277,-0.00429,0.01347,0.00062,0.00843,10.2001,0.0309,-0.012492,0,0.0,3.15,-77.67,0.0126,normal
2026-08-07T14:40:00,N012,150.0,100.0,PANEL_A,-0.00214,-0.01952,0.01964,-0.000481,0.00921,11.6642,0.0226,0.01019,0,0.0,3.15,-79.54,0.0137,normal
2026-08-07T14:45:00,N012,150.0,100.0,PANEL_A,-0.00511,0.00699,0.00866,-0.000177,0.01519,8.8862,0.1328,0.005998,0,0.0,3.15,-81.74,0.0096,normal
2026-08-07T14:50:00,N012,150.0,100.0,PANEL_A,-0.00092,-0.01785,0.01787,0.001203,0.01223,10.4885,0.0826,0.00016,0,0.0,3.15,-77.67,0.0135,normal
2026-08-07T14:55:00,N012,150.0,100.0,PANEL_A,-0.00514,-0.02004,0.02069,9.8e-05,0.01462,8.5318,0.1344,-0.003913,0,0.0,3.15,-85.57,0.0168,normal
2026-08-07T15:00:00,N012,150.0,100.0,PANEL_A,-0.00997,-0.016,0.01885,-0.000299,0.01075,11.4903,0.0434,0.005602,0,0.0,3.15,-83.91,0.0196,normal
2026-08-07T15:05:00,N012,150.0,100.0,PANEL_A,-0.01039,-0.01432,0.0177,0.000311,0.00938,11.1174,0.1905,0.005549,0,0.0,3.15,-76.42,0.0136,normal
2026-08-07T15:10:00,N012,150.0,100.0,PANEL_A,0.0014,-0.02192,0.02196,-0.000401,0.00838,9.0355,0.0989,-0.002028,0,0.0,3.15,-80.03,0.0088,normal
2026-08-07T15:15:00,N012,150.0,100.0,PANEL_A,-6e-05,-0.01368,0.01368,-0.000392,0.01569,9.6182,0.1702,0.007306,0,0.0,3.15,-80.14,0.0159,normal
2026-08-07T15:20:00,N012,150.0,100.0,PANEL_A,-0.0083,-0.01602,0.01805,-0.000967,0.00997,11.6227,0.172,-0.013127,0,0.0,3.15,-75.3,0.0146,normal
2026-08-07T15:25:00,N012,150.0,100.0,PANEL_A,0.00328,0.00232,0.00401,-0.000389,0.01156,11.1091,0.0389,0.002825,0,0.0,3.15,-82.91,0.0094,normal
2026-08-07T15:30:00,N012,150.0,100.0,PANEL_A,-0.01393,-0.0025,0.01415,0.000849,0.0146,10.9937,0.2003,0.007818,0,0.0,3.15,-80.97,0.013,normal
2026-08-07T15:35:00,N012,150.0,100.0,PANEL_A,-0.00887,-0.00881,0.0125,0.0005,0.01302,8.9363,0.1171,-7.7e-05,0,0.0,3.15,-78.79,0.0062,normal
2026-08-07T15:40:00,N012,150.0,100.0,PANEL_A,0.01845,0.00517,0.01916,-0.000842,0.011,8.9182,0.1995,0.003261,0,0.0,3.15,-79.3,0.006,normal
2026-08-07T15:45:00,N012,150.0,100.0,PANEL_A,0.00201,-0.00355,0.00408,-0.000778,0.01073,10.2561,0.1497,0.003509,0,0.0,3.15,-77.22,0.0093,normal
2026-08-07T15:50:00,N012,150.0,100.0,PANEL_A,0.00544,0.00999,0.01138,0.000343,0.01309,12.3971,0.2346,-0.005353,0,0.0,3.15,-81.01,0.0108,normal
2026-08-07T15:55:00,N012,150.0,100.0,PANEL_A,0.00748,-0.00064,0.0075,0.000679,0.01502,9.5411,0.0962,-0.009424,0,0.0,3.15,-78.99,0.0092,normal
2026-08-07T16:00:00,N012,150.0,100.0,PANEL_A,-0.01239,-0.01328,0.01816,0.000999,0.01115,10.7578,0.1403,0.010853,0,0.0,3.15,-79.19,0.012,normal
2026-08-07T16:05:00,N012,150.0,100.0,PANEL_A,-0.00765,-0.01574,0.0175,-0.001362,0.00996,6.5923,0.2047,0.00482,0,0.0,3.15,-79.2,0.0135,normal
2026-08-07T16:10:00,N012,150.0,100.0,PANEL_A,0.00226,0.00394,0.00454,-0.001534,0.01506,10.6363,0.1885,-0.00675,0,0.0,3.15,-81.3,0.0016,normal
2026-08-07T16:15:00,N012,150.0,100.0,PANEL_A,-7e-05,-0.00216,0.00216,-5.4e-05,0.00934,8.2421,0.1372,-0.009661,0,0.0,3.15,-81.97,0.009,normal
2026-08-07T16:20:00,N012,150.0,100.0,PANEL_A,-0.00219,0.00335,0.004,0.002312,0.0115,12.6415,0.0919,-0.005153,0,0.0,3.15,-80.04,0.0076,normal
2026-08-07T16:25:00,N012,150.0,100.0,PANEL_A,-0.01742,-0.01831,0.02528,0.000707,0.01272,9.7547,0.0857,0.007233,0,0.0,3.15,-75.71,0.014,normal
2026-08-07T16:30:00,N012,150.0,100.0,PANEL_A,0.00678,0.00875,0.01107,-0.000427,0.01579,9.5229,0.1642,0.012577,0,0.0,3.15,-77.29,0.0078,normal
2026-08-07T16:35:00,N012,150.0,100.0,PANEL_A,-0.01208,-0.01719,0.02101,0.000423,0.01523,8.9636,0.2114,0.002092,0,0.0,3.15,-81.44,0.0097,normal
2026-08-07T16:40:00,N012,150.0,100.0,PANEL_A,0.00173,-0.0152,0.0153,-0.000285,0.0123,6.9126,0.1852,-0.01078,0,0.0,3.15,-81.53,0.0074,normal
2026-08-07T16:45:00,N012,150.0,100.0,PANEL_A,-0.00301,-0.01791,0.01816,-0.000241,0.00998,10.1638,0.1036,0.003247,0,0.0,3.15,-78.79,0.0084,normal
2026-08-07T16:50:00,N012,150.0,100.0,PANEL_A,-0.01286,0.00084,0.01289,-0.000941,0.00933,10.3421,0.2176,0.002274,0,0.0,3.15,-80.59,0.0,normal
2026-08-07T16:55:00,N012,150.0,100.0,PANEL_A,-0.00031,-0.00874,0.00875,0.000491,0.01007,8.4402,0.1264,-0.007102,0,0.0,3.15,-73.53,0.0106,normal
2026-08-07T17:00:00,N012,150.0,100.0,PANEL_A,-0.00743,-0.01618,0.0178,0.000397,0.01219,8.6163,0.1466,0.00127,0,0.0,3.15,-80.45,0.0,normal
2026-08-07T17:05:00,N012,150.0,100.0,PANEL_A,-0.0127,-0.00063,0.01272,-0.000743,0.00763,10.6846,0.1391,0.001395,0,0.0,3.15,-71.94,0.0073,normal
2026-08-07T17:10:00,N012,150.0,100.0,PANEL_A,-0.00287,-0.00997,0.01037,0.000693,0.00835,12.0375,0.1606,-0.000767,0,0.0,3.15,-79.3,0.0067,normal
2026-08-07T17:15:00,N012,150.0,100.0,PANEL_A,-0.01342,-0.01436,0.01965,0.000485,0.01204,8.4504,0.1314,0.01026,0,0.0,3.15,-78.41,0.0045,normal
2026-08-07T17:20:00,N012,150.0,100.0,PANEL_A,-0.0102,-0.0113,0.01522,-0.001479,0.01105,9.0316,0.2632,-0.000672,0,0.0,3.15,-79.8,0.0011,normal
2026-08-07T17:25:00,N012,150.0,100.0,PANEL_A,0.0035,-0.00336,0.00485,-0.000378,0.01455,9.1913,0.1247,-0.022207,0,0.0,3.15,-77.03,0.0104,normal
2026-08-07T17:30:00,N012,150.0,100.0,PANEL_A,0.00288,0.01107,0.01144,0.002146,0.00948,10.3989,0.0411,-0.003797,0,0.0,3.15,-79.16,0.0095,normal
2026-08-07T17:35:00,N012,150.0,100.0,PANEL_A,-0.01657,-0.02044,0.02632,-0.000343,0.00939,10.9507,0.0867,-0.000656,0,0.0,3.15,-80.45,0.0073,normal
2026-08-07T17:40:00,N012,150.0,100.0,PANEL_A,-0.00718,-0.00355,0.00801,-0.000905,0.01274,8.7862,0.0345,0.00789,0,0.0,3.15,-79.78,0.0106,normal
2026-08-07T17:45:00,N012,150.0,100.0,PANEL_A,-0.01725,-0.00078,0.01726,-0.00017,0.01525,10.7492,0.1656,0.012034,0,0.0,3.15,-80.31,0.0143,normal
2026-08-07T17:50:00,N012,150.0,100.0,PANEL_A,0.00366,0.00514,0.00631,-0.000187,0.01483,9.2134,0.1549,-0.005134,0,0.0,3.15,-84.97,0.0157,normal
